dni,tipo_domicilio,fecha_nacimiento,nombre,apellido,localidad,departamento,provincia,numero,piso,codigo_postal,calle,edad,cuil,inicio_actividad,estado_civil,sexo,barrio,legajo
18655574,Laboral,1976-01-15,Hilda,Guillen,Valladolid,Valladolid,Álava,8395,3C,4844,Via de Martina Pi,54,22454322583,2007-01-12,Divorciado,F,Este,1522810
15651778,Laboral,1970-11-25,Rosaura,Ferreras,Álava,Girona,La Rioja,9178,2B,4428,Camino Alexandra Arenas,62,28982683002,2000-04-09,Casado,M,Oeste,3382738
47189025,Otro,1990-09-11,Adelia,Nadal,Baleares,Tarragona,Córdoba,3381,4D,9529,Calle de Zoraida Oliveras,26,25319486994,2013-01-10,Divorciado,M,Barrio 2,7097632
12344805,Laboral,2001-10-19,Sabas,Balaguer,Pontevedra,Cuenca,Segovia,9675,,3610,Rambla Vicenta Frías,37,20007266393,2018-08-12,Viudo,F,Barrio 1,2025698
54213260,Otro,1992-04-06,Ramona,Garrido,Córdoba,Melilla,Girona,3405,1A,7247,Pasaje de Celestino Ramos,34,28348501402,2013-01-18,Soltero,F,Barrio 2,2509960
91830113,Otro,2001-08-03,Adalberto,Barragán,Córdoba,Álava,Melilla,4358,1A,3942,Pasadizo Anselma Arnal,35,20515755249,1999-07-31,Casado,F,Barrio 2,5847175
70982637,Otro,1981-09-16,Porfirio,Cuéllar,Ávila,Toledo,Zamora,5071,1A,4298,Calle Cloe Pineda,39,23781481154,1996-03-06,Divorciado,F,Barrio 3,6439476
93612443,Otro,1989-05-18,Máximo,Benitez,Soria,Vizcaya,Córdoba,7868,3C,7447,Paseo Yolanda Sotelo,31,23479366461,1999-09-09,Divorciado,F,Este,447826
58746191,Otro,1998-11-28,Gertrudis,Jordá,Zaragoza,Ourense,Sevilla,1362,2B,2328,Plaza Etelvina Gual,52,25409420874,2023-05-06,Viudo,M,Barrio 1,7929056
97522410,Personal,1967-05-05,Amalia,Borja,Huelva,Madrid,Álava,8354,1A,4451,Rambla de Custodio Bejarano,58,29810200947,2016-07-30,Casado,F,Este,9661094
42823045,Personal,1966-01-21,Luís,Noriega,Barcelona,Asturias,Ourense,6475,,7306,Cañada Nilda Montero,65,28160955247,2022-06-06,Casado,F,Barrio 2,6506473
94961016,Laboral,1989-01-30,Emigdio,Ariza,Ceuta,Castellón,Zamora,5312,1A,2275,Paseo Gerónimo Larrea,27,24543922390,2010-01-09,Viudo,M,Barrio 2,2093510
11943003,Laboral,1964-02-19,Estefanía,Milla,Madrid,La Rioja,Valencia,3567,3C,2223,Glorieta de Pascual Calleja,44,29018540689,2005-02-17,Casado,M,Sur,3402715
51418184,Otro,2001-05-29,Pascuala,Gonzalo,Huesca,León,Teruel,365,4D,6779,Pasaje Edelmira Abad,57,22129590255,2009-10-16,Soltero,F,Barrio 1,399969
95692660,Otro,2000-08-16,Jenny,Cañete,Sevilla,Badajoz,Burgos,279,1A,2798,Alameda Elpidio Zabala,26,24545678407,2008-01-28,Viudo,M,Barrio 1,5632046
55751652,Laboral,1996-04-26,Julio,Llano,Albacete,Cádiz,Burgos,1266,1A,5735,Rambla Milagros Azorin,59,25364207610,2018-06-11,Soltero,M,Oeste,910806
22766511,Laboral,1988-09-30,Cristina,Esparza,Madrid,Segovia,Barcelona,6179,1A,6643,Acceso de Carina Falcó,39,29560563527,1997-12-23,Divorciado,F,Barrio 3,2709210
77604507,Laboral,1987-06-08,Matilde,Pujadas,Cádiz,Cuenca,La Rioja,7695,3C,4673,Camino de Alba Mascaró,61,28850412706,2017-06-21,Soltero,M,Oeste,4378241
52223288,Otro,1962-02-03,Matilde,Bolaños,Valladolid,Zaragoza,Asturias,709,,2928,Paseo Rodolfo Aznar,49,20206212310,2017-11-29,Viudo,F,Este,7330004
77643341,Laboral,1992-10-06,Amílcar,Beltran,Ourense,Zaragoza,Guadalajara,5815,,3871,Urbanización Charo Sevillano,42,25474213904,1996-01-10,Soltero,M,Barrio 2,8279054
84443741,Laboral,1973-02-20,María Pilar,Anaya,Toledo,Málaga,Girona,6790,4D,4327,Camino de Cándida Osorio,28,21709734149,2002-03-20,Viudo,F,Norte,7385711
31749942,Otro,1984-10-24,Victoriano,Morillo,Cuenca,Girona,Cádiz,1806,4D,8199,Via de Jenaro Garzón,47,20917570047,2010-09-20,Casado,F,Norte,2716220
48829660,Personal,1980-11-30,Candelario,Alba,Melilla,Granada,Valencia,7165,,6417,Acceso Miguel Alegria,52,24315630762,2017-04-05,Casado,M,Barrio 2,373843
96589372,Personal,1994-07-20,Noelia,Samper,Toledo,Teruel,Cantabria,691,4D,2683,Glorieta de Jose Angel Juárez,60,25544938234,1996-12-16,Viudo,M,Norte,9188190
94700393,Laboral,1961-11-30,Pelayo,Gomez,Huelva,Girona,Cádiz,9030,3C,7722,Pasaje Reynaldo Bejarano,47,26941126091,2002-10-03,Soltero,F,Centro,7043877
69502328,Personal,1966-08-29,María Ángeles,Puente,Madrid,Lugo,Jaén,2287,2B,5386,Urbanización de Pacífica Delgado,65,25130890242,2007-02-09,Casado,F,Sur,4943733
12757671,Laboral,2002-03-07,Jenny,Porcel,Zaragoza,Ávila,Granada,3434,4D,6425,Ronda Nicolás Giménez,45,25902923463,2017-03-02,Viudo,F,Oeste,1104878
88060353,Otro,1970-07-18,Anastasio,Segovia,Albacete,Málaga,León,8798,2B,7534,Plaza de Rosa Andres,59,21163419799,2006-04-09,Soltero,F,Barrio 2,9511564
92743438,Otro,1978-09-04,Andrea,Sandoval,Pontevedra,Valladolid,Soria,6750,,6271,Cuesta de Albert Salom,37,26104650181,2000-08-10,Casado,M,Barrio 2,851067
58506919,Personal,1961-07-16,Nico,Alegre,Teruel,La Rioja,Segovia,4887,,4484,Via de Carmelo Diaz,35,29399599433,2018-12-20,Viudo,M,Barrio 1,7841163
15029494,Laboral,1959-11-29,Casemiro,Bosch,Teruel,Segovia,Ciudad,8507,4D,4840,Acceso de Vidal Pazos,29,24933848503,2003-09-01,Viudo,F,Barrio 2,8515012
77528471,Otro,1962-07-09,Loreto,Barba,Toledo,Ourense,Badajoz,4152,,6603,Avenida de Chuy Calatayud,48,27891300415,2003-12-02,Viudo,M,Este,2764555
19666605,Laboral,1989-07-21,Calixta,Carro,Málaga,Lugo,Guipúzcoa,6996,3C,7391,C. de Joaquín Castellanos,48,21195604616,1994-11-23,Casado,M,Barrio 1,2476787
40321214,Personal,2002-01-05,Sergio,Salas,Albacete,Cádiz,Ceuta,5701,2B,2912,Ronda de Cipriano Pujol,51,24972613552,1997-07-15,Viudo,M,Barrio 1,8757831
15346636,Otro,1985-02-25,Eligia,Muñoz,Girona,La Coruña,Cáceres,2606,1A,1423,Pasaje Juan Bautista Pelayo,34,20565422375,1997-11-15,Viudo,M,Barrio 1,3294800
55652402,Laboral,1994-03-12,Ángel,Contreras,La Rioja,Guipúzcoa,Tarragona,66,3C,6912,Pasadizo de Sabina Cañellas,46,26440230881,2018-10-28,Soltero,F,Sur,463208
59772971,Laboral,1985-01-28,Celia,Rovira,Ávila,Asturias,Albacete,4604,,3007,Paseo de Joaquina Barba,32,28274479567,1998-08-14,Viudo,M,Sur,545681
34291574,Laboral,1965-12-16,Vito,Vallejo,Segovia,La Rioja,Sevilla,3671,4D,7528,Plaza Ismael Soto,64,25666968987,2018-03-04,Soltero,M,Este,1657459
83985630,Personal,1975-09-17,Adán,Carrillo,Guipúzcoa,Teruel,Salamanca,5451,,7966,Callejón Julieta Gelabert,59,23501043856,2021-08-15,Divorciado,F,Barrio 1,6647007
82383271,Otro,1996-05-22,Adoración,Salazar,Sevilla,Vizcaya,Valladolid,634,2B,9081,Pasaje Ainara Ugarte,61,21298826784,2006-09-19,Casado,M,Oeste,3286313
73205152,Personal,1968-05-22,Seve,Villanueva,Ciudad,Valencia,Pontevedra,1213,2B,9312,Callejón Bárbara Bueno,35,28568222381,2016-06-28,Soltero,M,Este,5920281
58880961,Otro,1958-12-19,Julio César,Anguita,Pontevedra,Castellón,Sevilla,7137,,1875,Vial de Sabas Duarte,34,20112914193,2000-02-21,Casado,F,Barrio 1,9302786
40904645,Otro,1969-05-17,Salvador,Pombo,Melilla,Girona,Valladolid,9463,4D,9563,Urbanización de Vidal Uriarte,51,23943844734,2004-02-13,Casado,M,Este,2868219
32483118,Laboral,1977-03-23,Tristán,Llano,Córdoba,Melilla,Ciudad,9752,4D,4422,Vial Carlito Tejada,38,21881365714,2000-07-31,Divorciado,M,Centro,1042185
56142865,Laboral,1983-04-01,Anastasia,Bonet,Huelva,Melilla,Santa Cruz de Tenerife,9654,4D,7923,Acceso Eustaquio Díaz,60,22508677060,2001-11-21,Soltero,M,Oeste,4919535
22803646,Personal,1963-01-24,Merche,Andres,Zamora,Cuenca,Baleares,9308,2B,3954,Via José Antonio Duque,61,24684832937,1999-12-20,Viudo,M,Barrio 2,9555288
11299272,Laboral,1987-07-20,Clímaco,Cruz,Navarra,Huelva,Murcia,6053,1A,6545,Cuesta de Ramiro Ponce,46,20837553513,2010-04-23,Viudo,M,Oeste,8843052
64708458,Laboral,1988-11-25,Aurelio,Fortuny,Girona,Ourense,Huelva,66,3C,8727,Via Nacho Gabaldón,63,25869706394,2021-01-23,Divorciado,M,Sur,3850738
83528786,Laboral,1983-03-12,Zaida,Perez,Santa Cruz de Tenerife,Baleares,Badajoz,610,2B,2911,Rambla de Crescencia Torrent,43,22707768190,2020-02-11,Divorciado,F,Norte,2685781
89217987,Otro,1984-06-28,Gisela,Cantero,Madrid,Ávila,Las Palmas,6592,1A,4590,Callejón de Pili Guardiola,34,25708014208,2001-07-28,Soltero,F,Este,2319480
91021632,Personal,1991-01-12,Mariana,Duarte,Ceuta,Pontevedra,Ourense,1233,,4659,Cañada de Haroldo Villanueva,42,28159609919,1994-12-12,Soltero,M,Centro,7683738
23412311,Personal,1995-06-25,Griselda,Pi,Madrid,Las Palmas,Granada,675,,7823,C. de Luis Miguel Gaya,37,23504034106,2011-09-28,Soltero,M,Barrio 1,5197992
48794531,Otro,1981-01-21,María,Arranz,Málaga,Jaén,Palencia,1667,4D,1083,C. Lisandro Almagro,54,25788295584,2019-08-27,Casado,M,Barrio 3,8192878
14656977,Laboral,1963-04-26,Toribio,Cuervo,La Rioja,Teruel,Girona,4105,1A,3364,Callejón de Emiliano Gras,57,25828599519,2012-03-22,Divorciado,F,Oeste,6696409
12810037,Laboral,1983-03-20,Magdalena,Andres,Ávila,Las Palmas,Valencia,6634,2B,6626,Cañada Julie Pera,37,29869364354,1998-04-19,Soltero,F,Norte,2060017
36913686,Personal,1976-06-15,Noa,Izaguirre,Las Palmas,Palencia,Ourense,5231,3C,4300,Cañada de Arsenio Villalobos,56,29171868224,2007-01-22,Viudo,F,Centro,168437
87940199,Laboral,1997-01-14,Natanael,Saura,Valencia,Alicante,Ourense,6560,2B,9264,Acceso de Jose Ramón Villalobos,25,20988714479,2004-07-26,Viudo,M,Centro,4037724
70412640,Laboral,1980-04-08,Venceslás,Gomis,Burgos,Zamora,Melilla,1669,1A,9796,Ronda Paula Alfaro,43,29501241055,2016-07-06,Casado,F,Barrio 2,4044385
26492419,Otro,1970-11-14,Ema,Roma,Palencia,Segovia,Lugo,2122,3C,7297,Calle Luís Mariscal,34,26003800859,2021-01-03,Casado,F,Barrio 1,8833180
58633384,Personal,2001-01-13,Sonia,Serrano,León,Guipúzcoa,Guipúzcoa,1682,2B,9098,Plaza Pepe Jiménez,24,27828367518,2024-06-18,Casado,M,Norte,3783456
20664525,Laboral,2002-04-05,Evita,Girona,Segovia,Salamanca,Málaga,1397,2B,1239,Plaza Camila Carreño,29,25797504633,2007-01-27,Viudo,F,Oeste,7731736
89618148,Personal,1988-12-17,Benito,Blasco,Lleida,Ourense,Santa Cruz de Tenerife,6513,,9425,Pasaje Dorita Martin,39,24946879761,2023-06-19,Soltero,F,Barrio 1,2325377
57415418,Laboral,1973-05-04,Aurora,Meléndez,Lleida,Valencia,Barcelona,7872,3C,9185,Avenida Haroldo Gimenez,60,20878442640,2019-02-13,Casado,F,Este,8130486
52831900,Otro,1963-07-03,Albert,Ariza,Cantabria,Cádiz,Guadalajara,702,4D,2880,Cuesta de Mar Salgado,41,27154242755,2017-09-30,Casado,F,Sur,8569415
94570541,Laboral,1989-12-07,Régulo,Roldan,Córdoba,Granada,Cáceres,4630,1A,2268,Calle de Emperatriz Armas,34,25708166820,2011-05-11,Divorciado,M,Oeste,3967493
16980986,Personal,1966-12-15,Estefanía,Rosa,Valladolid,Sevilla,Asturias,7483,3C,5995,Pasaje Victor Manuel Lumbreras,45,23050292096,2013-07-07,Divorciado,M,Barrio 3,5113257
52569391,Personal,1976-10-08,Alejo,Vilar,Albacete,Málaga,Huesca,5111,1A,5076,Ronda de Maximiano Luján,57,22416555722,2021-07-07,Soltero,F,Sur,5948196
98712386,Otro,1985-05-14,Régulo,Paz,Álava,Cuenca,Sevilla,3859,,9346,Urbanización Chita Gabaldón,48,27523375437,2009-08-23,Soltero,F,Oeste,1895355
83719715,Otro,1997-11-22,Samanta,Somoza,Málaga,León,Huelva,1648,2B,8798,Avenida de Encarna Sáenz,25,21395633582,2023-11-07,Casado,F,Barrio 2,9277227
48803987,Personal,1970-05-07,Patricia,Roma,Las Palmas,Ourense,Ceuta,8387,4D,2175,Pasadizo de Ulises Perelló,62,28038455143,1995-01-03,Divorciado,F,Barrio 1,5468460
55997969,Otro,1983-06-10,Blas,Iborra,Ciudad,Ávila,Alicante,2310,1A,8537,Avenida María Manuela Larrañaga,24,23983553611,2013-09-21,Divorciado,M,Oeste,6561221
86504241,Personal,1995-09-17,Roberta,Garrido,Granada,Cádiz,Lugo,4604,,4605,Pasaje de Félix Amador,47,23733430603,1999-07-28,Casado,F,Barrio 3,2726482
17869121,Personal,1977-05-27,Felisa,Millán,Teruel,Soria,Huesca,5120,4D,7782,Pasadizo de Nazaret Herrera,50,23169736835,2006-08-21,Soltero,F,Centro,7473813
26187622,Otro,1981-09-26,Maximiano,Jurado,Tarragona,Palencia,Lugo,8111,1A,1515,Cañada de Mercedes Capdevila,65,25671587236,2008-07-31,Divorciado,F,Este,4103923
59894903,Laboral,1970-05-21,Marita,Ortuño,Barcelona,Ceuta,Málaga,3937,2B,3017,Pasadizo Baldomero Cabeza,30,26272333149,2017-02-16,Divorciado,M,Barrio 2,2489802
29149473,Otro,2001-12-27,Saturnino,Salinas,Guadalajara,Zamora,Toledo,2614,1A,5441,Callejón Viviana Cantón,46,25574299293,2004-04-17,Casado,M,Centro,7756697
16979271,Laboral,1977-08-22,Adalberto,Alegre,Palencia,Melilla,Segovia,6076,4D,2576,Alameda Concha Ortuño,53,24486092079,2006-08-15,Soltero,M,Barrio 2,1015698
45379443,Personal,1961-03-09,Julio César,Grau,Santa Cruz de Tenerife,Girona,Segovia,1607,1A,5521,Vial Jacinto González,57,29232320416,1998-01-18,Soltero,F,Barrio 3,1664510
35801782,Otro,1972-04-04,Concepción,Aranda,Castellón,Cantabria,Ciudad,487,,2243,Cañada de Jacinto Pomares,61,20956314235,2000-02-27,Divorciado,F,Barrio 1,6410768
88156457,Personal,1998-06-12,Carolina,Comas,La Coruña,Santa Cruz de Tenerife,Castellón,1350,1A,2580,Avenida Goyo Sans,39,22301346144,2000-09-07,Viudo,F,Centro,1808113
76332835,Otro,1963-05-27,Américo,Benítez,Vizcaya,Almería,Vizcaya,813,1A,3370,Pasadizo Pacífica Godoy,62,21034331129,2021-09-08,Casado,F,Norte,7617436
62294306,Laboral,1968-05-03,Paco,Pont,Lugo,Soria,Valladolid,1995,3C,5305,Pasaje Sebastián Amat,37,28812703071,2022-12-21,Divorciado,F,Sur,4425646
60702562,Personal,1960-08-23,Rosaura,Fernández,Ávila,Girona,Navarra,939,4D,8488,Alameda Margarita Real,55,28275446334,2021-04-08,Divorciado,F,Barrio 1,9490324
74300076,Personal,1981-11-19,Amador,Leon,Sevilla,Tarragona,Soria,2258,3C,9001,Rambla Dionisia Río,50,21499116802,2011-05-11,Viudo,M,Barrio 2,2376511
22768340,Otro,1975-04-12,Aroa,Pineda,Vizcaya,Cáceres,Pontevedra,1555,1A,4651,Paseo de Eufemia Amat,42,29206649167,1997-07-28,Soltero,F,Oeste,8006605
57325366,Laboral,1982-07-22,Amílcar,Oliva,Sevilla,Lugo,Salamanca,2930,2B,8128,Plaza Salvador Briones,49,27064856688,2005-08-19,Viudo,M,Barrio 3,8056483
55911578,Laboral,1985-03-16,Flora,Lastra,Granada,Segovia,Barcelona,5699,1A,5140,Glorieta Fabiana Girón,47,21673500238,2005-11-20,Divorciado,M,Barrio 2,4289208
27622406,Personal,1976-09-07,Rosaura,Lledó,Albacete,La Coruña,Albacete,2526,,1434,Rambla de Pánfilo Román,56,26488032327,1997-07-21,Casado,M,Barrio 3,3303293
30449567,Otro,1966-07-07,Lorenzo,Elorza,Madrid,Ávila,Madrid,1914,1A,9517,Callejón de Juan José Ayllón,55,28572444522,1997-08-13,Viudo,M,Oeste,3273072
50147049,Otro,1998-08-05,Chita,Acevedo,Teruel,Lugo,Madrid,3865,1A,6996,Paseo de Adoración Rovira,43,29554942207,2022-12-22,Divorciado,F,Barrio 3,5376196
42624291,Otro,1977-01-20,Malena,Benavente,Valencia,Málaga,Cantabria,1653,3C,9345,Pasaje Carmelita Pedrero,36,21869853162,2010-07-13,Casado,F,Norte,8689845
39960030,Laboral,1985-01-04,Rosenda,Castell,Las Palmas,Girona,Toledo,3460,3C,6843,C. de Julie Ojeda,55,29472301002,1997-07-26,Soltero,F,Este,479670
51256818,Personal,1995-09-14,Florentina,Vergara,Valencia,Alicante,La Coruña,6394,1A,1898,Glorieta Amparo Marco,58,21474237406,2006-04-22,Viudo,M,Barrio 1,8526184
26139241,Laboral,1970-12-17,Rosalva,Domingo,Segovia,Sevilla,Sevilla,2164,4D,2859,Via de Verónica Gimenez,31,20445958829,1996-10-13,Divorciado,F,Este,6753345
92659123,Otro,1981-09-12,Florinda,Asensio,Soria,Teruel,Toledo,3077,2B,8034,Avenida Roxana Lasa,54,22821433161,2004-05-20,Casado,F,Barrio 3,1468079
47074922,Laboral,1967-10-16,Apolinar,Daza,Burgos,Cádiz,Álava,2572,3C,5247,Camino de Águeda Iglesia,38,22125279380,2005-10-18,Divorciado,M,Centro,4405894
47494512,Personal,1995-05-31,Prudencio,Castillo,Jaén,Cádiz,Ceuta,5374,,6931,Pasadizo Gervasio Manjón,23,27909253014,1996-03-12,Viudo,M,Centro,7272902
11682481,Personal,1990-09-24,Prudencia,Montaña,Barcelona,Toledo,Valladolid,3194,2B,3893,Calle de Graciela Vélez,29,29756259799,2015-02-02,Casado,M,Centro,5006166
59528083,Otro,1974-09-14,Emiliano,Jaén,Cantabria,Almería,Valladolid,3766,2B,3398,Camino Jacinta Diego,44,27031708546,2014-10-28,Soltero,M,Oeste,3541985
34508940,Personal,1982-12-23,Ofelia,Cortes,Baleares,Palencia,Las Palmas,7870,1A,8089,Plaza de Julio Cortés,43,27188580327,2013-10-13,Soltero,F,Barrio 2,2297548
76269217,Laboral,2001-01-06,Jose Francisco,Gomis,Ceuta,Murcia,Las Palmas,6792,3C,4863,Cañada de Emma Marco,46,21966471114,2020-07-08,Viudo,F,Oeste,8185869
75741931,Personal,1961-10-10,Gala,Montenegro,Soria,Soria,Melilla,8487,1A,2837,Pasadizo de Marisela Cuéllar,29,23904201948,2007-08-04,Soltero,M,Sur,5734281
47562235,Laboral,1997-03-20,Aarón,Guardiola,Baleares,Castellón,Cuenca,6909,2B,6985,Glorieta Ovidio Fábregas,50,29889425436,2017-05-16,Viudo,M,Barrio 3,5578377
64484372,Personal,1997-03-31,Camila,Lucena,Lleida,Jaén,Cantabria,1463,3C,4187,Ronda de Fátima Escribano,50,26965295614,2024-03-19,Viudo,F,Sur,6220777
65283043,Laboral,1969-01-14,Aarón,Rosell,Alicante,Ávila,León,1828,4D,3294,Paseo de Florina Cabrera,43,26219072629,2002-02-03,Soltero,F,Centro,5578930
54528264,Laboral,1987-03-11,Augusto,Esparza,Melilla,Ceuta,Alicante,5762,,9238,Avenida de Eligio Llorente,49,27361421895,2001-02-09,Casado,M,Oeste,4610633
47992287,Laboral,1984-12-23,Georgina,Arellano,Valencia,Málaga,Vizcaya,6456,,5033,Avenida Reyes Gómez,61,27857501302,2011-02-27,Soltero,M,Barrio 1,9770367
97615531,Laboral,1993-09-23,Sol,Pou,Soria,Ourense,Las Palmas,1662,2B,4655,Calle de Miguela Vazquez,31,28051510805,2023-11-16,Divorciado,F,Sur,693529
30111369,Personal,1977-03-19,Pascuala,Herrera,Ceuta,Soria,Albacete,5257,3C,3094,Alameda de Antonio Tapia,36,25530086342,2020-11-03,Viudo,F,Barrio 1,1479869
98252783,Otro,1974-05-18,Eduardo,Peñas,Segovia,Ourense,Asturias,8,4D,2725,Vial Abril Cazorla,40,27211210648,2010-11-12,Casado,M,Barrio 2,9043976
97373001,Laboral,1991-08-17,Trinidad,Nogueira,Cantabria,Barcelona,Lugo,1379,,3255,Camino de Lucila Oller,31,25069043164,2023-09-26,Divorciado,M,Barrio 2,2315066
47583481,Otro,1995-04-05,Nilda,Chico,Toledo,Cantabria,La Rioja,9817,4D,9914,C. de Prudencio Pont,32,27079034588,2007-02-05,Soltero,F,Norte,486065
10323895,Laboral,1992-11-23,Emperatriz,Ramírez,Las Palmas,Soria,Valencia,306,1A,6814,Callejón Efraín Peña,41,22927996696,2004-03-13,Soltero,M,Barrio 3,5638803
68877769,Personal,1967-09-08,Guiomar,Bejarano,Segovia,Córdoba,Sevilla,4733,2B,1624,Pasadizo Rodolfo Agullo,35,21483938430,2000-09-21,Viudo,M,Norte,3464301
42277981,Laboral,1959-07-01,Félix,Leon,Barcelona,Palencia,Girona,3340,2B,9093,Vial de Segismundo Jiménez,64,27314542656,2021-04-30,Viudo,M,Barrio 3,6507765
43491262,Laboral,1970-03-31,Vinicio,Piña,Girona,Jaén,Las Palmas,4430,1A,4702,Ronda Tito Chacón,50,25559705817,2007-05-01,Divorciado,M,Norte,5934559
93845894,Personal,1996-01-20,Marita,Coll,Madrid,Albacete,Cádiz,9194,2B,5749,Camino Edmundo Soler,33,29969808445,2017-09-02,Divorciado,F,Sur,3006380
38497480,Personal,1997-03-03,Aurelia,Tejedor,Zaragoza,Girona,Cuenca,4471,,5862,Alameda de Luis Ángel Zaragoza,35,26086453072,2006-12-28,Divorciado,M,Barrio 2,4306065
49271206,Laboral,1991-06-20,Sonia,Benet,Cantabria,Málaga,Barcelona,4438,2B,3808,Callejón de Simón Alcalde,40,21471343281,2005-05-03,Viudo,M,Barrio 1,2565356
23244176,Personal,1973-03-16,Dora,Patiño,Alicante,Lugo,Álava,6739,,8180,Rambla de Manuelita Tomás,46,20812916042,2002-08-15,Viudo,F,Barrio 2,8211049
83668599,Otro,1961-04-13,Áurea,Gomila,Ourense,Girona,Valencia,3313,1A,7846,Alameda de Manu Castañeda,42,20462747020,2017-08-12,Casado,F,Barrio 1,9038595
10825886,Laboral,1972-05-24,Evangelina,Acuña,Zamora,Tarragona,Albacete,7272,,5740,Camino de Ricardo Nicolás,62,25870297682,2008-07-11,Viudo,M,Barrio 3,4611800
85742656,Laboral,1972-07-26,Baudelio,Larrañaga,Castellón,La Coruña,Burgos,3393,2B,9951,C. Salud Polo,24,22695323659,2016-09-22,Viudo,F,Sur,5889714
64199390,Laboral,1961-07-26,Dorotea,Girón,Girona,Badajoz,Ceuta,5644,1A,7755,Vial Maura Torre,28,29362064693,2006-09-09,Casado,M,Oeste,9337637
80699371,Otro,1998-08-05,Fabio,Salmerón,Cuenca,Sevilla,Soria,4047,1A,5341,Vial de Pacífica Andreu,59,20430497487,2020-01-01,Divorciado,M,Barrio 2,3675057
60308011,Otro,1986-06-29,Rodolfo,Alberola,Huesca,Palencia,Madrid,6640,1A,9413,Pasaje de Ismael Rosselló,33,21120194182,2019-07-29,Soltero,F,Sur,3859177
74958369,Laboral,1990-06-30,Eusebia,Robledo,Sevilla,Huesca,Castellón,266,3C,9195,Paseo de Feliciano Viñas,64,29454775529,2010-06-26,Viudo,F,Barrio 1,8868412
19144406,Otro,1987-11-01,Salomé,Seco,Huelva,Melilla,Baleares,1345,3C,9170,Avenida de Conrado Gonzalez,59,27354466339,2006-08-02,Divorciado,M,Barrio 3,7179362
33560804,Personal,1964-04-12,Curro,Portero,Girona,Ourense,Albacete,5253,2B,1539,Via Alba Lara,59,25806345181,2004-07-03,Soltero,M,Este,3499732
19451605,Personal,1974-03-18,María Carmen,Leiva,Guipúzcoa,Zamora,Salamanca,2139,3C,1622,Ronda de Nacho Malo,46,21826556619,1996-06-04,Casado,M,Oeste,7690514
25915655,Personal,1965-09-28,Celestina,Clavero,Girona,Teruel,Palencia,1275,1A,6480,Acceso de Florina Azorin,46,22163772943,2013-10-22,Viudo,M,Este,7447126
88635108,Laboral,1979-11-08,Cristian,Bastida,Córdoba,Cáceres,Castellón,2749,2B,6330,Via de Bernardita Monreal,60,27457889421,2014-08-16,Viudo,F,Este,5057502
21859406,Laboral,1969-02-02,Blas,Moreno,Ciudad,Córdoba,Girona,4733,4D,5293,Calle de Román Clemente,39,26558451361,2004-03-23,Soltero,M,Oeste,1409607
31524136,Otro,1963-03-12,Javier,Fajardo,Lleida,Melilla,Cádiz,2414,1A,4558,Cuesta de Asdrubal Feijoo,47,21615845744,2018-02-18,Soltero,F,Barrio 3,6323708
48733177,Personal,1991-08-08,Lidia,Suarez,Lleida,Cáceres,Cáceres,865,4D,2102,Cañada Albano Almeida,29,27805563422,1999-01-16,Viudo,F,Barrio 1,6138642
48409901,Laboral,1991-11-12,Rita,Soriano,Cantabria,La Rioja,Badajoz,5823,,5392,Camino de Maristela Lasa,49,20511523697,2020-01-23,Casado,F,Barrio 2,457561
73590671,Otro,1998-07-18,Cristian,Carrillo,Madrid,Burgos,Las Palmas,9808,4D,6413,Ronda Leandra Ortiz,24,21550160121,2001-01-10,Casado,M,Oeste,2281360
57490100,Laboral,1996-01-20,Irene,Bolaños,Girona,Madrid,Alicante,6983,1A,5086,Alameda de Eric Ortuño,60,28027891958,1995-02-15,Viudo,M,Centro,7901070
46039272,Laboral,1966-05-04,Jessica,Almazán,Murcia,Salamanca,Segovia,4823,1A,9827,Acceso de Zaida Valenciano,34,21770051693,2017-11-12,Divorciado,F,Barrio 3,4600031
61738410,Personal,1968-08-10,Calixta,León,Huelva,Valencia,Barcelona,5184,1A,1382,Alameda de Edelmiro Vives,35,27092046699,2022-10-16,Soltero,F,Barrio 2,3575932
43706276,Laboral,1958-07-17,Cecilio,Vicens,Castellón,Almería,Asturias,7388,1A,1770,Pasaje de Claudia Menendez,58,27243305026,2005-06-01,Casado,M,Barrio 2,8506888
